,wild_mean,wild_var,mutant_mean,mutant_var
0,893.66,4694616.6444,760.87,3760008.9731
0,1323.47,8625723.489100004,877.68,5398664.437599999
0,1189.77,7054394.6371,29.0,118.78
0,1031.67,6477025.661100001,799.2,3762563.1599999988
0,1464.17,9206821.901100002,987.74,6228243.3924
0,1468.0,9239867.76,918.56,4576316.046399999
0,802.4,4590593.4,464.41,1193082.3419000003
0,1021.41,6229310.641900002,1295.5,8564027.31
0,811.29,3774511.6459000004,5575.63,22455442.293100003
