,wild_mean,wild_var,mutant_mean,mutant_var
0,228.68,979452.9375999997,1381.19,11105081.273899997
0,1965.22,15149534.951599998,1781.64,13840096.270400004
0,1081.58,8843529.483599998,1259.88,10421203.565599997
0,1351.96,11176781.758400004,3341.9,21835755.61000001
0,4031.08,23753605.7336,5524.42,24483234.2436
0,4344.61,24132690.9379,1161.92,9657925.773599999
0,4039.89,23684036.357900005,4067.83,23498668.621099997
0,4947.83,24541493.081100002,40.32,1139.1176000000003
0,4039.25,23688099.6675,1144.52,9693108.7496
0,4233.59,24081802.281900004,7411.61,19068980.1979
0,8111.77,15200389.277100008,7912.55,16392726.107499998
0,8114.0,15165071.04,7912.83,16388332.581100004
0,8211.26,14576155.392400002,9800.22,1955690.3916000002
0,9302.08,6471406.353600001,9302.08,6471406.353600001
0,9700.33,2903601.6611000006,9700.31,2903989.2338999985
0,9400.63,5628162.233100002,9400.82,5624598.2475999985
0,9400.75,5625910.7475,9500.52,4740125.189599998
0,9500.54,4739745.568400001,9600.45,3831364.9674999993
0,9400.65,5627786.6275,9400.65,5627786.6275
0,9500.51,4740314.969900001,9500.51,4740314.969900001
0,8801.23,10538363.357099999,8900.99,9772386.249900002
0,9201.25,7337030.1075,9101.71,8158929.505900001
0,9300.81,6494944.293900004,9300.82,6494758.7476
0,9200.82,7344919.867599998,9200.84,7344552.294399999
0,9300.83,6494575.501099996,9400.57,5629289.185100002
0,9200.8,7345287.56,7217.57,19908858.5051
0,9300.89,6493461.437899997,9300.89,6493461.437899997
0,8801.26,10537835.792399997,8801.26,10537835.792399997
0,9400.66,5627598.864400003,9500.58,4738986.4836
0,9600.37,3832899.3531,9600.37,3832899.3531
0,9300.68,6497358.3176,9300.72,6496615.141599999
