,wild_mean,wild_var,mutant_mean,mutant_var
0,17.8,334.18000000000006,13.33,108.68110000000004
0,17.78,396.3716000000001,11.33,51.101099999999995
0,20.2,599.0999999999999,20.2,599.0999999999999
0,19.42,455.0636,19.5,422.27
0,18.7,272.15,8.24,4.9624
0,19.44,293.80640000000005,13.31,93.05389999999997
0,15.86,216.50039999999998,15.86,216.50039999999998
0,16.87,165.63310000000004,21.16,302.6744
0,19.0,304.16,18.34,346.46439999999996
0,15.56,202.68639999999994,8.86,15.900399999999998
0,16.29,238.5259,19.1,315.53
0,17.28,309.1616,11.3,61.08999999999999
0,19.73,466.2371,19.73,466.2371
0,16.99,278.8099,12.12,82.74560000000001
0,17.6,388.9199999999999,14.79,202.38589999999996
0,18.58,279.42359999999996,16.09,196.00189999999998
0,21.77,380.7771000000001,27.18,774.9076
0,22.44,501.04640000000006,22.23,491.5371
0,22.61,462.3979,23.63,512.4931
0,25.56,654.1664,25.56,654.1664
0,24.05,564.0075,8.46,6.168400000000002
0,24.14,678.4804,24.14,678.4804
0,19.95,482.7875,19.83,455.6211
0,25.45,623.8675,22.11,338.27789999999993
0,31.51,1004.2899000000001,145.92,983528.9935999998
0,136.28,984318.5616,20.59,317.20189999999997
0,137.78,983817.5915999998,49.23,2383.9571
0,44.77,3720.5770999999995,44.77,3720.5770999999995
0,141.64,983985.3504000001,45.89,3918.9179
0,245.6,1944942.14,142.82,983277.1075999999
0,137.09,984172.1219,137.09,984172.1219
0,140.48,983605.2096000001,255.95,1944807.9274999998
0,62.15,4472.687499999999,53.44,3380.9663999999993
0,52.73,4089.4971,38.98,1706.2196
0,154.63,984062.9131000001,64.12,9613.945600000001
0,361.33,2878074.3611000003,361.33,2878074.3611000003
0,244.69,1944691.3738999998,235.35,1947292.7274999998
0,471.57,3818610.5250999997,356.61,2881552.957899999
0,254.45,1943864.0674999994,254.45,1943864.0674999994
0,248.25,1943969.7475,248.25,1943969.7475
0,173.48,1013002.9696000002,173.48,1013002.9696000002
0,247.59,1944240.8218999996,13.39,95.57790000000003
0,149.64,983304.4504000001,13.76,77.7824
0,61.37,5658.6931,61.37,5658.6931
0,348.01,2883917.3899000003,2627.05,19100767.767500002
0,2424.54,18123321.3684,2422.44,18133374.8464
0,2529.91,18602510.1419,2125.83,16482686.061099999
0,2222.47,17062229.149100002,2222.47,17062229.149100002
0,2919.67,20477137.5011,4811.19,24853228.553900007
0,4707.59,24838815.8819,4809.09,24873116.4019
0,5308.52,24819909.0896,5308.52,24819909.0896
0,4814.12,24825327.4856,4814.12,24825327.4856
0,4610.55,24743396.087499995,4610.55,24743396.087499995
0,5208.67,24870169.1611,6703.24,22066610.402400002
0,6802.35,21728054.247500006,6802.8,21721940.16
0,6503.04,22710502.2584,6502.63,22715825.953100003
0,6702.68,22074107.177600004,6602.63,22405302.773100004
0,6403.15,22999702.527500004,6702.86,22071695.960400008
0,6303.0,23272222.82,6203.08,23521831.133600008
0,6103.08,23752443.7536,6102.56,23758781.306399994
0,7402.22,19207160.2516,7302.63,19671636.193099998
0,6903.05,21347937.5475,6903.45,21342435.507499997
0,6802.26,21729278.8324,6802.26,21729278.8324
0,6702.97,22070223.8891,6702.97,22070223.8891
0,6902.58,21354413.6636,6602.95,22401081.847499996
0,6203.21,23520219.085900005,6203.03,23522448.0691
0,6003.51,23957909.149900004,6103.83,23743305.041099995
0,6902.37,21357308.733099997,6902.01,21362272.2699
0,7102.62,20552818.3156,7003.43,20952075.4451
0,6502.49,22717645.0499,5905.72,24122774.521600004
0,7002.77,20961244.997099996,6704.28,22052787.241599992
0,6802.75,21722620.8475,6007.45,23910956.7875
0,7301.92,19681980.0736,7301.92,19681980.0736
0,6602.93,22401344.165099993,6602.93,22401344.165099993
0,7502.33,18715069.941099998,7502.33,18715069.941099998
0,7002.67,20962639.6811,7002.67,20962639.6811
0,7102.27,20557780.717100002,7002.31,20967675.1139
0,6302.89,23273605.317899995,6203.71,23514084.0859
0,7702.1,17677677.03,7702.1,17677677.03
0,6603.03,22400026.609100007,6603.12,22398841.905599996
0,6902.81,21351243.753899995,7002.93,20959006.605099995
0,6803.01,21719087.349899996,6803.01,21719087.349899996
0,6502.71,22714786.365900002,6502.83,22713228.621099997
0,6402.71,23005327.705900002,6402.67,23005839.2611
0,7302.69,19670759.333899993,7302.69,19670759.333899993
0,7302.32,19676147.3776,7402.35,19205240.7075
0,6802.51,21725882.8099,6802.51,21725882.8099
0,7602.01,18209464.829900004,6108.28,23689477.381600004
0,7502.25,18716268.8075,7602.13,18207641.493100002
0,5703.84,24466250.314399995,6003.5,23958024.03
0,6103.31,23749640.553900003,5603.94,24595901.19640001
0,7402.06,19209526.576399997,7402.04,19209822.178400002
0,7302.34,19675854.844400004,7102.64,20552534.750399996
0,6602.84,22402537.454399996,6602.84,22402537.454399996
0,7102.4,20555938.459999993,7102.4,20555938.459999993
0,7102.58,20553383.8836,7102.58,20553383.8836
0,6702.77,22072901.877099995,7102.33,20556930.1811
0,6802.81,21721804.473899998,6303.54,23265443.788399998
0,6503.96,22698568.5784,6803.3,21715158.249999996
0,7002.83,20960414.201099996,7402.16,19208050.0144
0,7402.31,19205829.673900004,5811.72,24224695.841599993
