,wild_mean,wild_var,mutant_mean,mutant_var
0,5.05,2.5875,5.06,2.6364
0,4.99,2.6299,5.57,3.5051
0,5.67,2.4011,5.67,2.4011
0,5.45,2.7674999999999996,5.4,2.7000000000000006
0,5.53,2.6090999999999998,4.85,2.0475000000000003
0,5.54,3.0484000000000004,4.91,2.2819
0,5.75,3.3675,5.75,3.3675
0,5.47,2.5690999999999997,5.46,2.5683999999999996
0,5.76,4.0424,5.77,3.6971000000000003
0,5.37,2.3331000000000004,5.21,1.9058999999999997
0,5.4,2.82,5.22,2.6916000000000007
0,5.6,2.72,5.05,2.0675000000000003
0,5.54,3.4684000000000004,5.54,3.4684000000000004
0,5.28,2.5616,5.34,2.9443999999999995
0,5.68,3.237599999999999,6.68,4.517600000000001
0,5.72,2.8015999999999996,5.63,2.7131
0,5.66,2.6444,6.58,3.8436000000000003
0,6.17,4.9811,6.11,5.0379
0,6.52,5.069600000000001,6.52,5.069600000000001
0,6.5,2.95,6.54,2.9884
0,6.32,3.7976000000000005,5.81,2.953899999999999
0,6.37,4.6331,6.54,5.5284
0,6.41,5.141900000000001,6.41,5.141900000000001
0,6.78,5.1116,6.79,5.1459
0,6.33,4.5611,6.47,4.109099999999999
0,6.31,4.0139,5.86,3.480400000000001
0,6.77,4.5571,6.77,4.5571
0,6.47,3.2091,5.73,2.6370999999999998
0,6.35,3.8075,6.35,3.8075
0,6.42,5.4836,6.42,5.4836
0,5.84,4.6344,5.84,4.6344
0,6.38,4.515599999999999,6.29,4.7259
0,6.37,3.8930999999999996,6.11,3.2979000000000003
0,6.44,4.7264,6.31,4.373899999999999
0,6.41,4.3219,7.26,5.772400000000001
0,6.57,4.685099999999999,6.64,4.9904
0,6.01,3.7698999999999994,6.22,4.211600000000001
0,6.25,3.9875,5.98,4.619599999999999
0,6.54,5.2484,6.25,5.8275
0,6.43,4.2650999999999994,6.35,4.067500000000001
0,6.95,4.4275,6.9,4.43
0,6.65,3.567500000000001,6.65,3.567500000000001
0,6.52,4.509600000000001,6.59,4.1819
0,6.31,4.8139,6.31,4.8139
0,6.2,4.2,6.23,4.1771
0,6.13,3.6531000000000007,5.87,3.6530999999999993
0,6.55,4.2475,6.55,4.2475
0,6.87,3.8730999999999995,6.46,3.2883999999999993
0,6.11,4.537899999999999,6.03,4.1091
0,6.49,3.869900000000001,6.36,3.4503999999999997
0,6.57,5.5451,5.97,4.3691
0,6.35,4.107499999999999,5.94,4.6964
0,6.05,3.3275,5.97,3.4290999999999996
0,6.47,4.2291,6.44,3.9664000000000006
0,6.02,3.6595999999999997,6.02,3.6595999999999997
0,6.62,3.7356,6.6,3.7800000000000007
0,6.63,3.6930999999999994,6.63,3.6930999999999994
0,6.63,3.9930999999999996,6.42,3.0236000000000005
0,6.11,4.3979,6.18,4.5476
0,6.27,3.7571000000000003,6.33,3.6211000000000007
0,6.58,3.9436,5.77,3.0971
0,6.68,4.677599999999999,6.43,4.1651
0,6.29,4.125900000000001,6.29,4.125900000000001
0,6.22,3.6916,6.29,3.2659
0,6.58,4.803599999999999,6.58,4.803599999999999
0,6.74,4.3324,6.83,4.2211
0,6.33,3.281099999999999,6.1,3.89
0,6.23,4.3571,6.21,4.3659
0,6.33,4.001099999999999,5.49,2.7499000000000002
0,6.17,4.2411,6.08,3.7336
0,6.72,5.021599999999999,6.72,5.021599999999999
0,6.64,4.3904000000000005,6.64,4.3904000000000005
0,6.42,3.4436,6.2,4.159999999999999
0,6.21,3.6659,6.18,3.7076000000000007
0,6.43,4.165099999999999,6.44,4.0064
0,6.37,4.493099999999999,6.26,4.3924
0,6.25,4.3075,6.02,5.1196
0,6.36,5.0504,6.24,4.7024
0,6.37,3.8730999999999995,6.36,3.8903999999999996
0,6.51,4.5699000000000005,6.51,4.5699000000000005
0,6.2,3.3599999999999994,6.2,3.3599999999999994
0,6.4,4.4,6.31,4.4338999999999995
0,6.6,3.2800000000000007,6.66,3.124400000000001
0,6.44,3.6864,6.41,2.8418999999999994
0,6.43,4.4251,6.12,5.145599999999999
0,6.52,4.429600000000001,6.19,5.0939
0,6.4,4.02,6.4,4.02
0,6.42,3.9835999999999996,6.26,3.5724000000000005
0,6.03,3.8091000000000004,6.04,3.9184
0,6.52,3.3896,6.35,3.1875
0,6.51,4.4899000000000004,6.04,3.938400000000001
0,6.25,4.0675,6.06,3.8564
0,6.27,4.5771,6.21,4.165900000000001
0,6.12,3.9656000000000002,5.3,2.99
0,6.53,5.309100000000001,6.53,5.309100000000001
0,6.48,4.4096,6.59,3.9619
0,6.44,4.7463999999999995,6.35,4.7675
0,6.27,3.8771,6.03,3.7491000000000003
0,6.47,3.9090999999999996,7.29,5.4059
0,6.86,5.3804,7.99,7.869900000000001
0,7.4,4.6000000000000005,7.16,4.6743999999999994
0,7.44,7.0664,7.44,7.0664
0,7.08,5.8736,7.06,5.7564
0,7.32,5.317600000000001,7.43,5.685100000000001
0,7.11,5.2578999999999985,7.6,6.1
0,7.48,6.6296,7.24,6.7624
0,7.31,6.613899999999998,7.31,6.613899999999998
0,7.18,6.1076,7.27,5.8171
0,6.91,4.821899999999999,6.97,4.149100000000001
0,7.06,5.016400000000001,7.11,5.4779
0,6.81,5.173900000000001,6.81,5.173900000000001
0,7.15,4.0875,7.21,4.345899999999999
0,7.46,5.1084000000000005,7.42,4.483600000000001
0,7.22,5.331600000000001,8.39,7.117899999999999
0,6.57,5.1850999999999985,6.41,5.0219000000000005
0,7.21,4.8259,7.21,4.8259
0,6.79,5.385900000000001,6.65,5.3675
0,6.9,5.69,6.9,5.69
0,7.08,4.6536,6.87,5.653099999999999
0,6.95,5.187500000000001,7.03,4.4691
0,7.08,4.7336,7.21,4.9258999999999995
0,7.45,6.087500000000001,7.42,5.4436
0,7.01,4.749899999999999,6.91,5.6019
0,7.05,5.227500000000001,6.24,3.8024000000000004
0,7.12,6.0855999999999995,7.1,5.99
0,7.37,5.693099999999999,6.97,4.7890999999999995
0,7.0,4.72,6.24,3.5624000000000002
0,6.93,6.005099999999999,6.93,6.005099999999999
0,7.07,5.1451,7.07,5.1451
0,7.35,5.607499999999998,7.35,5.607499999999998
0,6.84,4.8744,6.84,4.8744
