,wild_mean,wild_var,mutant_mean,mutant_var
0,4.34,1.3444,4.36,1.4104000000000005
0,4.38,1.6756,4.38,1.6756
0,4.33,1.5811000000000002,4.13,1.5331000000000001
0,4.28,2.0216,4.28,2.0216
0,4.21,1.5258999999999998,4.33,1.2811000000000001
0,4.4,1.44,4.42,1.4436000000000002
0,4.38,1.6755999999999995,4.33,1.7811
0,4.29,1.5458999999999998,4.39,1.2779000000000003
0,4.51,1.8099000000000003,4.56,1.9264000000000001
0,4.23,1.5571000000000002,4.23,1.5571000000000002
0,4.23,1.4371000000000003,4.23,1.4371000000000003
0,4.36,1.7504000000000002,4.32,1.6975999999999993
0,4.3,1.5900000000000003,4.3,1.5900000000000003
0,4.32,1.7775999999999996,4.37,1.9131
0,4.42,1.8636000000000004,4.18,1.6276
0,4.3,1.6299999999999997,4.31,1.6339
0,4.33,1.4411,4.34,1.4444
0,4.19,1.5938999999999999,3.63,1.2131
0,4.14,2.0204,3.78,1.5115999999999994
0,4.44,1.7864000000000002,4.41,1.7819
0,4.34,1.7244000000000002,3.9,1.1700000000000002
0,4.3,1.47,3.89,1.0978999999999999
0,4.16,1.5344000000000002,4.21,1.5258999999999998
0,4.3,1.61,4.3,1.61
0,4.53,1.3091000000000002,4.54,1.2684000000000004
0,4.46,1.7284,5.07,2.5650999999999997
0,4.18,1.6276000000000002,4.2,1.66
0,4.34,1.3044000000000002,4.27,1.1971000000000005
0,4.28,1.7015999999999998,4.28,1.7015999999999998
0,4.35,1.4074999999999998,4.23,1.1571
0,4.26,1.4123999999999994,4.26,1.4123999999999994
0,4.3,1.59,4.28,1.6216
0,4.19,1.4539000000000004,4.16,1.4944000000000002
0,4.06,1.5563999999999996,4.06,1.5563999999999996
0,4.36,1.4304000000000001,3.84,1.1944000000000001
0,4.36,1.7304000000000002,4.17,1.5611000000000002
0,4.31,1.7139000000000002,4.82,2.1075999999999997
0,4.49,1.6699000000000002,4.36,1.2503999999999997
0,4.03,1.4491,4.02,1.4596
0,4.32,1.8175999999999997,4.29,1.6259000000000001
