,wild_mean,wild_var,mutant_mean,mutant_var
0,3684.29,22447087.325900003,3484.06,21877902.936400004
0,2189.58,16219942.683600001,2112.81,15563283.773900004
0,1927.18,14317708.8276,2798.27,19188995.937099997
0,2311.89,16682937.5779,2603.06,18246638.416400004
0,2196.14,16195823.360400002,3293.28,21176935.1016
0,2606.34,18237273.5044,8227.57,14313384.205099998
0,8044.87,15297641.173100002,7950.41,15810299.261900006
0,8324.66,13704639.204400001,8520.16,12411748.874400003
0,7542.72,18120784.5016,8159.82,14486016.707599998
0,8819.54,10220220.0884,8622.18,11666374.6676
0,7641.49,17622429.849899996,8327.35,13662304.7275
0,8031.28,15507784.541600004,1216.8,9546216.860000001
0,7732.55,17214265.9875,8912.29,9575204.325900001
0,8432.04,12910498.9784,8126.29,14970225.985899996
0,9311.26,6303436.7924000025,8918.39,9466068.8379
0,7455.13,18437124.193099998,8150.8,14620052.000000002
0,8619.88,11702115.565600002,1589.11,12486629.117899997
0,8329.56,13626437.566400003,9800.62,1947868.1156000001
0,8624.68,11622781.637600005,8623.45,11641613.1475
0,8130.08,14912625.573600002,7348.05,19022433.747500002
0,7647.2,17534285.06,9220.06,7000542.416400001
0,8527.17,12296808.521100001,8034.94,15448081.476400003
0,8235.87,14182938.393099997,8917.56,9482366.6064
0,8519.06,12429193.276400004,8032.13,15495563.793099998
0,8037.67,15407247.861099996,8242.34,14078548.5044
0,8455.25,12559713.5875,8919.74,9444536.132400004
0,8728.72,10821751.381599998,8624.92,11617532.673600001
0,9211.83,7144332.9411,8347.42,13340258.543599997
0,8232.25,14241227.5675,9111.12,7989295.665599999
0,8043.72,15318083.2016,9801.05,1939480.8675000009
0,9413.13,5398060.173100002,4486.85,23894303.327499997
0,9604.36,3756859.0903999996,6270.65,22704818.647500005
0,9701.93,2872714.7251000023,9512.48,4519992.489600002
0,9605.58,3734277.163599999,10000.0,0.0
0,9209.91,7179519.541900001,4796.93,24021129.385100003
0,9701.4,2882909.6999999983,9504.74,4660501.012399999
0,9601.57,3809928.6451,7339.74,19138168.7124
0,9803.92,1883949.8336000005,9216.87,7056172.2930999985
