,wild_mean,wild_var,mutant_mean,mutant_var
0,2631.68,18111055.2376,2608.68,18220533.897599995
0,2914.72,19540184.4616,2218.08,16117325.4936
0,2605.24,18232812.7624,2629.09,18129075.5619
0,2513.6,17708072.2,3105.44,20395861.066399995
0,2217.4,16113009.42,1301.29,10324693.185899997
0,2912.31,19550709.6739,389.89,2859955.8979
0,2417.23,17190494.037100002,2609.6,18218858.88
0,2220.12,16100764.5256,2777.42,19302562.4636
0,2217.11,16115158.537899997,2423.16,17165038.994400002
0,2494.36,17798356.0904,3101.01,20406803.889900003
0,2023.19,14959339.693899998,5703.94,23509759.23640001
0,6092.59,22931833.941900004,5587.77,23814963.01709999
0,5762.6,23805592.940000005,8867.05,9635639.1475
0,5397.03,23908021.5891,5296.06,23982015.136400003
0,6061.69,23278883.61389999,36.74,234.13240000000002
0,5385.2,24031629.459999993,6375.11,22379687.197900005
0,5102.87,23996734.833099995,153.23,980875.7170999999
0,5794.7,23471057.41,5782.4,23593071.980000004
0,6097.73,22884069.097100005,35.2,236.12
0,4900.36,24017608.730400003,5955.46,23543264.808400005
0,6063.51,23250059.329900004,8140.73,14742748.917100001
0,6271.24,22690824.802399997,6177.35,22861616.8275
0,5780.04,23616989.558399998,4674.66,24166646.9244
0,5777.62,23639048.755599998,5964.16,23444945.6944
0,4991.11,24116053.1779,2186.72,16232016.181599999
0,6359.26,22573155.212400004,9010.05,8820224.547500001
0,8140.75,14741438.7875,9900.35,983082.1275000002
0,8326.35,13677890.2275,8918.76,9460051.3024
0,9111.86,7975995.6603999995,8436.6,12837621.739999998
0,8132.23,14877315.617100002,8918.12,9472343.925600002
0,8620.26,11695590.692400001,8423.69,13046302.5739
0,8917.9,9475889.61,9307.29,6375529.405899997
0,8519.61,12421395.0779,10000.0,0.0
0,8430.05,12942291.7675,8609.9,11870629.049999997
0,8920.53,9429437.889100002,5262.65,24315218.8475
0,8529.49,12255822.129900003,8429.5,12953708.11
0,8243.83,14055250.621100003,9802.01,1920805.0899
0,8720.96,10949197.798399996,2616.8,18196001.119999997
0,8731.32,10785136.137599997,3816.83,22465770.1011
0,8428.45,12969891.6675,10000.0,0.0
0,8717.72,11005528.301599998,7839.93,16544804.4451
0,8623.23,11645664.577099998,8523.0,12365015.36
0,8813.03,10332793.189100003,7736.46,17155158.948400002
0,8623.11,11648292.337899992,8431.25,12923871.0075
0,8912.95,9561113.3475,9111.26,7986718.472400002
0,9014.17,8747630.241100002,8417.68,13145459.357600002
0,8519.46,12423514.868400002,5256.1,24382521.250000004
0,8027.87,15558916.173100004,7914.81,16357053.6939
