,wild_mean,wild_var,mutant_mean,mutant_var
0,248.12,985094.2255999998,136.36,17299.970400000002
0,438.97,2850349.449100001,20.92,24.953599999999998
0,237.51,976183.8299000002,13.85,1.9075
0,150.84,19019.8744,31.14,159.22039999999998
0,260.89,989685.2378999997,280.95,976302.7474999997
0,230.82,984829.7275999999,210.95,980515.7275000002
0,355.49,1926705.7099000001,355.49,1926705.7099000001
0,154.47,21375.669099999996,2087.26,15682867.1524
0,1271.0,10393886.8,374.32,1919698.0375999997
0,2561.75,18446332.0475,2561.75,18446332.0475
0,1563.83,12562215.741099998,1689.87,13163794.8931
0,1184.26,9612680.9324,1875.23,14496143.617100006
0,1475.09,11838682.441899998,9101.15,8169083.5675
0,9502.49,4703089.8299,969.86,8069087.7204
0,9500.89,4733112.4379,9203.33,7298954.301099999
0,9402.85,5586921.127499999,9500.72,4736329.9416000005
0,9500.63,4738037.673099998,9402.57,5592061.8451
0,9001.27,8977154.7171,9001.1,8980211.01
0,8804.46,10481902.7084,9700.32,2903795.3376000007
0,8906.85,9669822.5475,8906.85,9669822.5475
0,9400.73,5626284.397100001,9400.98,5621597.7996
0,9202.1,7321522.229999998,9300.84,6494385.554400001
0,9203.03,7304509.889099998,9600.92,3822368.3336
0,9600.51,3830214.369900001,7433.77,18745628.5171
0,9001.2,8978413.02,8902.11,9752536.3979
0,9306.49,6390713.369900002,9501.89,4714304.237899999
0,9800.23,1955494.5970999994,9203.22,7301118.131600001
0,9102.42,8146118.583600001,9201.49,7332619.769900002
0,9201.29,7336291.5858999975,9400.75,5625908.9675
0,9300.83,6494571.221099997,9201.55,7331548.3275000015
0,9201.49,7332635.3099,2258.19,16908821.3539
0,9202.8,7308787.100000002,9500.57,4739176.205099999
0,8802.18,10521708.647600003,9001.26,8977334.452399997
0,9600.5,3830406.11,9501.19,4727443.7339
0,9500.6,4738606.860000002,9500.58,4738986.4836
0,9201.16,7338675.034399998,8804.12,10487767.785600001
0,9200.98,7341979.279599999,2057.98,15773810.3596
0,9401.16,5618230.134399998,9401.21,5617295.9659
0,9300.78,6495500.0916,9001.94,8965132.976399995
0,9600.52,3830022.6696000006,1570.65,12543657.8275
0,9201.88,7325508.945599999,9400.76,5625721.1824
0,9500.61,4738417.1779,9302.78,6458562.951599998
0,9101.04,8171082.958399999,7915.95,16340402.647499995
0,9101.41,8164369.181900003,9101.25,8167274.7075
0,8802.27,10520135.337099997,8503.05,12698253.467500003
0,9202.13,7320977.713100002,9202.13,7320977.713100002
0,9301.95,6473879.6675,8902.34,9748434.884400003
0,9400.73,5626284.477099999,9700.33,2903601.521100001
0,8801.41,10535198.6819,8702.35,11269209.507500002
