,wild_mean,wild_var,mutant_mean,mutant_var
0,130.69,17489.1339,112.75,12423.8675
0,349.51,1936403.5899000005,349.51,1936403.5899000005
0,411.0,2859736.86,73.8,6376.700000000001
0,135.13,24410.1531,135.13,24410.1531
0,376.02,1934844.3796,376.02,1934844.3796
0,240.97,987489.9091000002,20.82,36.6476
0,333.43,1924368.8451000003,333.43,1924368.8451000003
0,126.62,14518.0756,126.62,14518.0756
0,341.66,1924456.0844,127.4,19937.480000000003
0,344.7,1919939.2899999998,235.6,978579.92
0,149.77,23598.3371,282.59,1007170.9619
0,253.83,984333.8011,40.44,297.8264
0,141.29,15905.225900000003,129.11,13560.877899999998
0,162.78,24992.751600000003,171.22,24005.9716
0,163.44,28928.006400000006,163.44,28928.006400000006
0,265.13,985107.4331,288.69,985906.4938999999
0,432.69,2858604.2538999994,173.45,40003.36750000001
0,148.24,21259.4824,30.69,196.93390000000008
0,150.24,32134.982399999997,38.56,335.1864
0,140.96,16358.798399999998,22.1,21.45
0,151.03,32966.56909999999,191.41,30193.641900000002
0,308.09,991703.5019000001,199.17,72055.5211
0,271.0,988298.56,271.0,988298.56
0,156.3,25027.19,549.03,3739836.869099999
0,549.91,3738015.2618999993,1277.93,9428616.4851
0,1869.58,13584026.9236,773.4,5461906.66
0,1275.66,9456922.284399997,83.61,17576.6579
0,790.27,5444613.897099999,297.86,80711.52040000001
0,1798.1,12868982.61,1374.4,10210617.64
0,1385.16,10147021.954400001,887.16,7227282.9744
0,794.97,5445982.289100001,37.34,201.72440000000003
0,1148.56,8719860.8464,1565.07,11602544.5251
0,2120.13,14677043.6931,5164.27,23709169.717099994
0,6255.44,22884835.726399995,646.63,4631726.253100001
0,6649.68,21793711.997600004,9204.39,7279696.557899999
0,5683.05,23728134.407499995,8903.16,9733910.514399998
0,8905.19,9698376.813900003,7713.77,17498915.217100002
0,8801.98,10525181.599599998,7719.19,17417946.053899996
0,9003.45,8938084.387500003,9003.45,8938084.387500003
0,9003.68,8934193.397600003,311.4,1941729.12
0,8607.12,11918279.285600007,59.11,2221.7578999999996
0,9203.98,7287141.499599998,9401.41,5613557.621900004
0,9103.7,8122967.910000002,2372.74,16439665.692399997
0,8903.45,9728802.287500003,9001.58,8971582.543599999
0,8903.11,9734803.197899997,8903.11,9734803.197899997
0,9301.71,6478262.8459,9301.71,6478262.8459
0,9102.36,8147195.170399998,9007.17,8872785.481099999
0,8504.65,12671202.6475,8504.65,12671202.6475
0,9301.78,6476978.411600003,9202.54,7313409.728399997
0,9500.77,4735381.477099998,9202.48,7314564.909600003
0,9501.47,4722151.1691,9204.72,7273916.841599998
0,9201.98,7323658.899599999,502.3,3793879.1500000004
0,9104.36,8111057.390400002,9104.36,8111057.390400002
0,8305.98,14011107.979600003,9001.56,8971942.1664
0,8606.07,11936329.985099996,8606.07,11936329.985099996
0,8904.72,9706667.6616,8804.76,10476691.5424
0,8605.13,11952358.613100002,9001.61,8971043.8579
0,9302.35,6466485.9875,1812.44,12824252.446399996
0,9202.15,7320554.407499998,9003.6,8935419.360000001
0,8903.72,9724005.601600002,8903.72,9724005.601600002
0,8804.69,10477835.213900002,8706.87,11191420.853100002
0,8903.1,9734980.01,8805.6,10462326.7
0,8902.09,9752842.961900001,8902.09,9752842.961900001
0,8703.76,11244749.2424,9201.34,7335364.744400002
0,8805.47,10464245.649099998,8406.87,13325194.133099997
0,8704.22,11236774.031599998,9201.27,7336650.857099999
0,9102.81,8139075.893900003,9301.06,6490299.196400001
0,8702.92,11259296.493600002,6136.84,23346154.2344
