,wild_mean,wild_var,mutant_mean,mutant_var
0,251.53,978469.3090999997,192.81,32040.0139
0,162.46,31778.0684,570.39,3732038.4979000003
0,566.45,3729478.3475,759.56,5470297.706400002
0,611.91,3711899.141899999,5543.98,24273552.439600002
0,5746.76,23984130.3624,5746.76,23984130.3624
0,5154.42,24444858.98359999,5240.07,24547507.045100003
0,4865.77,24350172.57710001,393.7,2867128.33
0,5756.82,23877143.20760001,8904.23,9714957.297099998
0,5458.07,24226330.345100008,9009.12,8836826.105600001
0,8909.25,9626215.5275,8512.34,12542077.824399998
0,8111.51,15204365.0899,8111.51,15204365.0899
0,8312.84,13898392.214400005,8310.72,13932997.121599998
0,8212.19,14561233.253900003,8905.48,9692889.409600003
0,8509.77,12584691.217099996,8905.25,9696846.5275
0,8905.65,9689946.827500002,8905.65,9689946.827500002
0,8114.7,15154315.489999998,8408.44,13298968.8064
0,8509.28,12593141.221600004,9700.31,2903989.1338999993
0,8707.17,11186112.2211,1447.98,11907029.999599999
0,8010.53,15832679.289099999,50.55,1313.1474999999994
0,8511.12,12562409.365600001,208.57,977001.2850999997
0,8908.01,9648313.3699,2950.86,20301516.560399998
0,8509.59,12588080.2419,8110.61,15219017.8379
0,8509.49,12589635.489900002,8415.08,13188800.253599996
0,8613.86,11803411.2404,8613.27,11813462.3171
0,9210.72,7164301.081600001,9313.71,6261060.0459
0,8312.61,13901888.9379,8508.92,12599087.5336
0,8407.46,13315257.308399998,9300.85,6494201.047499998
0,8804.88,10474354.385599995,9700.32,2903795.3576000007
0,8713.19,11082134.033899998,8610.19,11865877.653900009
0,9205.77,7254439.237099998,8314.81,13865938.193900004
0,7810.45,16997771.8675,7916.65,16329645.467500003
0,8808.06,10418986.9364,9900.1,988020.9900000003
0,8709.54,11145221.708400002,8709.54,11145221.708400002
0,8411.58,13247014.0036,73.73,9390.017100000001
0,8610.4,11862425.480000002,8706.03,11205507.809099996
0,9309.13,6342021.353100002,9900.1,988020.9900000001
0,8806.57,10445034.9851,8709.67,11142739.321099995
0,8407.71,13311098.2259,8605.72,11941997.621599998
0,7915.34,16349500.444399998,4249.41,23948129.801900007
0,7917.67,16313300.761099996,9400.62,5628350.095599998
0,9600.41,3832132.0418999996,9600.41,3832132.0418999996
