,wild_mean,wild_var,mutant_mean,mutant_var
0,339.41,1927185.4219,339.41,1927185.4219
0,188.47,35554.509099999996,188.47,35554.509099999996
0,151.95,39797.4675,150.63,30193.7931
0,358.2,1921330.7399999998,25.64,73.5104
0,352.74,1928971.3724,34.45,270.7275
0,250.96,984683.3984000002,247.02,986515.0796
0,173.53,40941.34910000001,154.9,23475.410000000003
0,152.6,29187.88,152.6,29187.88
0,137.47,18571.149100000002,137.47,18571.149100000002
0,261.57,981394.0451000001,261.57,981394.0451000001
0,139.4,17880.66,372.35,1916776.8274999994
0,359.38,1918426.3756000004,12.39,0.5978999999999999
0,554.67,3741928.8611000003,365.3,1941387.2500000007
0,350.16,1916859.5944,899.16,6258149.854400001
0,412.72,1906083.0416000003,224.1,48033.25
0,403.04,1918959.1383999994,403.04,1918959.1383999994
0,198.9,33991.95,198.9,33991.95
0,465.91,2842100.7819000008,388.15,1934128.8075
0,580.09,3732832.9818999995,129.55,14831.467500000002
0,694.28,4585051.001599998,735.0,5494225.74
0,265.23,979176.3371000002,235.96,988863.2584
0,660.12,4608254.465599999,280.81,1933883.5339000002
0,437.36,1914091.0303999996,357.31,998232.7339000001
0,486.13,2826682.5131000006,7811.94,16975011.596400004
0,8310.69,13933728.613899998,9600.5,3830406.05
0,7222.09,19844669.761900004,9300.76,6495871.7024
0,7216.76,19919817.782399997,7517.25,18492835.5675
0,7227.34,19770716.1444,9400.66,5627598.884400002
0,7818.07,16880441.225099996,7818.07,16880441.225099996
0,7913.8,16373371.7,8308.93,13962705.1851
0,8610.83,11854838.821099997,261.46,974421.5884
0,7120.64,20299793.190399993,297.82,981147.8476000002
0,7825.63,16765398.6331,139.62,26959.495600000006
0,7520.65,18443365.6675,7715.77,17468612.6371
0,6133.51,23385615.709900007,3079.31,20533099.213900004
0,7420.16,18943836.054400004,7813.73,16949244.1971
0,8216.75,14487859.5475,7920.81,16264104.093899999
0,7123.88,20253430.445599996,7135.17,20097366.9411
0,7714.21,17493026.445899993,7714.21,17493026.445899993
0,7515.26,18522616.212399997,7515.26,18522616.212399997
0,8112.65,15186683.767500006,9400.72,5626472.161599998
0,8216.96,14484119.478399998,7912.75,16389566.2475
0,7519.52,18459254.969600003,9301.42,6483648.463599998
0,6920.31,21111658.0539,7317.55,19456205.127499998
0,7718.32,17430831.017600004,7421.05,18930793.027499996
0,7317.59,19454986.4819,7027.95,20613416.0275
0,7421.28,18929572.9016,7311.52,19542741.8896
0,7719.91,17407211.601899996,9300.8,6495128.540000003
0,8115.27,15144997.857099995,7920.82,16268747.987599997
0,7517.91,18483511.4219,7517.91,18483511.4219
0,6920.63,21107578.2931,9200.94,7342714.196399999
0,7615.51,18005882.8099,135.22,16558.2316
0,8211.54,14571825.968400002,8114.03,15164216.909100002
0,8114.79,15152312.225900006,8114.79,15152312.225900006
0,7717.0,17451266.26,7212.95,19974364.247500006
0,7713.24,17507503.8024,7513.51,18548917.1299
0,8110.78,15216510.1916,7615.15,18011569.247500006
0,7413.23,19045416.657100007,7413.23,19045416.657100007
0,8017.16,15728001.554400003,6823.54,21442175.188399993
0,7623.91,17880158.961900003,8010.7,15829887.350000005
0,7813.94,16944089.0164,7913.94,16371241.276399998
0,8312.72,13900490.721599998,8511.39,12558392.657900002
0,7718.57,17426379.165099997,275.32,985757.0376
0,7320.51,19413326.489900004,7320.51,19413326.489900004
0,7219.34,19883113.4644,7219.34,19883113.4644
0,7918.74,16297649.352399994,7917.1,16322661.53
0,7719.25,17416644.7075,8805.64,10461403.430399995
