,wild_mean,wild_var,mutant_mean,mutant_var
0,151.61,18853.2579,212.09,978140.6819
0,370.25,1912837.9675,4278.99,23706609.869900007
0,3960.27,23327034.2571,3960.27,23327034.2571
0,4274.75,23745077.4275,4356.76,24028968.262399998
0,4556.54,24247514.908400003,9501.19,4727448.413899999
0,9101.04,8171082.978399997,9001.79,8967835.6859
0,8802.17,10521895.9811,8604.16,11968772.514399998
0,9200.92,7343081.813599999,9200.86,7344184.580399999
0,8403.41,13382937.641899997,8601.87,12007865.7531
0,9302.38,6465900.1356,7721.93,17375856.6651
0,9201.32,7335744.177600002,9600.48,3830789.549599999
0,9401.21,5617284.5059,9401.21,5617284.5059
0,8702.34,11269390.024400001,8603.27,11983965.257100001
0,8904.0,9719258.64,9101.01,8171628.3699
0,9401.04,5620472.3583999965,9401.04,5620472.3583999965
0,8901.4,9765096.100000003,9400.69,5627035.753899999
0,9003.15,8943555.387500003,9301.31,6485670.753900001
0,9400.71,5626659.925899996,2920.39,19508450.737900004
0,9300.76,6495871.6824,9300.79,6495314.3259
0,9502.04,4711473.678399999,9501.18,4727633.4076
0,9600.46,3831173.0884000016,9600.46,3831173.0884000016
0,9600.46,3831173.1084000007,9600.46,3831173.1084000007
0,8903.19,9733375.993900001,9002.65,8952443.847499998
0,9001.73,8968899.877100002,9001.73,8968899.877100002
0,9003.22,8942194.731600001,7217.12,19914927.405599993
0,9203.92,7288554.873600001,9203.92,7288554.873600001
0,9201.67,7329357.121100001,6424.57,22727592.42509999
0,9211.67,7154584.661099997,9211.67,7154584.661099997
0,9102.49,8144869.189899999,9500.84,4734062.694399999
0,8802.46,10516781.0084,8901.66,9760483.704400003
0,9401.8,5606267.039999999,9500.61,4738417.1179
0,9102.89,8137588.2179000005,9102.89,8137588.2179000005
0,8702.17,11272310.501100002,8801.39,10535550.3979
0,9700.75,2895479.9475,3306.79,21090491.6459
0,9500.58,4738986.483599999,9500.58,4738986.483599999
0,9600.73,3826002.5371,9600.73,3826002.5371
