,wild_mean,wild_var,mutant_mean,mutant_var
0,143.15,22577.9675,19.11,39.9979
0,128.11,17997.137899999998,124.58,15387.163600000003
0,253.16,984054.1544000001,226.2,980715.7999999998
0,244.52,990712.2895999999,153.6,24997.94
0,235.4,983674.1400000002,102.93,14393.165100000002
0,320.72,1926985.4415999996,212.85,983392.8474999997
0,459.6,2836556.58,40.24,184.78239999999997
0,327.4,1922652.7,327.4,1922652.7
0,143.16,24173.6144,228.64,984484.4104
0,140.53,28196.849100000003,140.53,28196.849100000003
0,124.41,19206.5619,173.1,981525.3099999998
0,152.12,19177.825600000004,183.54,31861.488399999995
0,140.66,19278.444400000004,140.66,19278.444400000004
0,126.48,20505.3896,156.92,987453.2535999999
0,148.16,984279.6144,77.5,14738.63
0,142.26,982217.9924,25.2,98.42000000000002
0,45.85,1448.5875,89.17,14589.7011
0,49.91,4802.741900000001,42.19,349.81389999999993
0,56.94,3889.2764000000006,52.06,2399.9763999999996
0,45.62,1302.8555999999996,37.52,298.9496
0,150.06,982737.1564,173.47,979802.4691000001
0,36.78,410.5116,36.78,410.5116
0,140.63,982629.4331000004,26.13,86.45309999999998
0,145.51,984866.5699,246.75,1942469.1875
0,40.03,370.06910000000005,42.19,201.51390000000004
0,41.04,934.6784000000001,41.04,934.6784000000001
0,43.72,1186.8416,43.72,1186.8416
0,42.32,720.8176000000001,42.77,224.11710000000002
0,49.12,3210.3656,165.06,24693.016399999993
0,131.34,13953.4044,136.75,18178.4075
0,130.17,23995.741100000003,130.17,23995.741100000003
0,165.91,63073.34189999999,236.63,991985.8331000003
0,125.33,15391.041100000004,137.14,23287.680400000005
0,130.61,23049.33789999999,2163.72,16327709.321600003
0,1277.37,10384501.7731,1277.37,10384501.7731
0,1372.52,11127329.229599997,978.0,8055712.32
0,970.04,8069830.498399999,970.04,8069830.498399999
0,1271.49,10393937.489900002,159.59,24583.761899999994
0,1473.08,11842134.553599998,1671.03,13219414.3491
0,1169.95,9640290.2875,1169.95,9640290.2875
0,1764.6,13894842.639999997,1466.62,11861557.875600003
0,1369.77,11136836.257100001,197.87,52300.333099999996
0,1375.52,11118062.289600004,1053.52,8894224.589599999
0,878.63,7239925.173100002,878.63,7239925.173100002
0,1383.34,11103004.3844,3444.44,22143629.2264
0,3450.63,22104664.0531,3450.63,22104664.0531
0,3335.56,21876551.186400004,455.97,3799387.0091000004
0,3057.47,20663032.6091,170.16,981488.4944
0,3252.1,21432346.43,3447.21,22122446.945899997
0,3243.74,21482884.7924,3243.74,21482884.7924
0,3643.74,22727298.5924,97.28,23781.7216
0,3738.58,23027397.283600003,12.14,0.6404
0,3748.27,22957079.39709999,4276.14,23867007.6804
0,3947.92,23420917.3936,4542.6,24370922.580000006
0,3245.93,21470443.725099996,478.1,3786871.83
0,3154.47,21057255.269100007,3154.47,21057255.269100007
0,3238.01,21518955.609899998,470.27,3802850.8970999992
0,3248.89,21450859.2179,1276.45,10382108.2075
0,3051.66,20694034.2044,3051.66,20694034.2044
0,3249.95,21446544.667500004,3252.19,21431805.053899996
0,3548.79,22412253.0859,8804.38,10483212.5356
0,7905.3,16506442.689999996,7905.3,16506442.689999996
0,9103.14,8133025.060400001,9103.14,8133025.060400001
0,8902.07,9753207.665099997,9201.28,7336475.921599998
0,8509.19,12595508.273899999,133.94,983628.2164
0,8106.22,15290014.491600001,3740.07,23016592.6051
0,8802.98,10507715.459599998,8802.98,10507715.459599998
0,7621.81,17924873.753900003,4027.63,23780421.4131
0,8404.26,13368708.632399995,8204.62,14684457.135600002
0,8606.15,11934713.1675,8805.28,10467492.2416
0,8106.15,15290912.587499999,8503.83,12685043.941100001
0,8209.13,14611077.953100001,8008.46,15865479.9084
0,7406.87,19138579.813099995,7308.05,19592869.767500002
0,8404.98,13356560.2796,8404.98,13356560.2796
0,7809.12,17018383.205600005,8106.8,15280317.200000003
0,8415.48,13195674.029599996,9300.77,6495686.1771
0,8603.11,11986616.917900002,7012.28,20830478.1816
0,9103.17,8132465.621099999,8004.32,15931000.117600001
0,8603.77,11975414.777099999,9201.05,7340693.367500002
0,8204.78,14681801.231600003,8504.2,12678929.72
0,7709.05,17571481.207499996,8605.2,11951167.119999997
0,8105.41,15302719.041900001,8206.51,14654016.729900004
0,8406.76,13327714.762399998,8406.76,13327714.762399998
