,wild_mean,wild_var,mutant_mean,mutant_var
0,8.27,0.7371000000000003,7.38,0.7756000000000002
0,8.23,0.9970999999999997,7.26,1.1723999999999999
0,8.3,0.7100000000000002,7.46,1.0484000000000002
0,8.31,1.3139000000000005,7.47,1.5291000000000003
0,8.33,0.8411000000000002,7.58,1.3436000000000001
0,8.24,0.6823999999999998,7.38,1.2156000000000002
0,8.26,1.2124000000000001,8.26,1.2124000000000001
0,8.24,0.5824000000000001,8.24,0.5824000000000001
0,8.28,0.8216,8.28,0.8216
0,8.38,0.9356000000000003,8.38,0.9356000000000003
0,8.48,1.1496000000000002,7.8,1.7799999999999998
0,8.34,0.8244000000000001,8.34,0.8244000000000001
0,8.45,1.6274999999999995,8.54,2.3684
0,8.4,1.2800000000000002,8.47,2.1290999999999998
0,8.38,0.9956000000000003,8.64,1.7504000000000008
0,8.2,0.6399999999999999,8.2,0.6399999999999999
0,8.34,0.9044000000000001,8.34,0.9044000000000001
0,8.26,0.6524000000000001,7.35,0.9275
0,8.53,2.1291000000000007,8.53,2.1291000000000007
0,8.27,0.7171000000000004,8.28,0.7415999999999999
0,8.23,0.5771000000000002,8.23,0.5771000000000002
0,8.23,0.5771000000000002,8.2,0.47999999999999987
0,8.28,0.8216,8.28,0.8216
0,8.17,0.46110000000000007,8.17,0.46110000000000007
0,8.29,1.3859000000000006,8.25,1.0475
0,8.23,0.6171000000000002,8.23,0.6171000000000002
0,8.42,1.7236000000000002,8.42,1.7236000000000002
0,8.36,1.2103999999999997,8.36,1.2103999999999997
0,8.46,1.9484000000000006,7.57,2.0851
0,8.2,0.45999999999999985,7.35,0.7075
0,8.28,0.6816,8.28,0.6816
0,8.39,1.0379000000000005,8.4,1.0999999999999996
0,8.23,0.6171000000000002,7.38,0.8556
0,8.33,1.0011,7.6,1.4400000000000004
0,8.25,0.7275,7.27,0.7971000000000004
0,8.25,0.7075,7.51,0.9498999999999996
0,8.21,0.5458999999999999,7.43,0.9050999999999999
0,8.28,0.7016000000000001,7.28,0.6816
0,8.25,0.5675,7.28,0.6616000000000001
0,8.31,0.7739000000000003,8.31,0.7739000000000003
0,108.13,988375.2131000005,108.13,988375.2131000005
0,8.21,1.3259000000000005,7.28,1.8815999999999986
0,8.2,0.5199999999999999,8.26,0.8524
0,8.3,0.81,7.6,1.3000000000000005
0,8.32,1.6976,8.32,1.6976
0,8.25,0.6075,8.25,0.6075
0,8.27,0.6771000000000004,7.58,1.1436
