,wild_mean,wild_var,mutant_mean,mutant_var
0,7.42,0.8035999999999999,7.17,0.3011000000000001
0,7.35,0.6475000000000002,7.31,0.5939000000000001
0,7.38,0.7756000000000001,7.38,0.7756000000000001
0,7.36,0.7503999999999997,7.32,0.7375999999999999
0,7.34,0.9044000000000001,7.25,0.7675
0,7.7,1.5700000000000005,8.47,1.2691
0,7.41,1.1019,7.36,1.1903999999999997
0,7.42,0.8835999999999999,7.3,0.8300000000000002
0,7.53,1.1491,8.37,1.0331000000000001
0,7.4,0.9,7.26,0.4924
0,7.17,0.2611,8.06,0.1764
0,7.33,0.5611,7.25,0.5475
0,7.5,1.21,7.42,0.7236000000000001
0,7.43,0.8850999999999998,7.41,0.8219
0,7.45,1.0275,7.39,1.0779
0,7.6,1.0199999999999998,7.4,0.8399999999999997
0,7.45,1.3475,7.44,1.5064
0,7.62,1.5555999999999996,7.41,1.2618999999999998
0,7.39,1.3378999999999996,8.29,1.2259000000000007
0,8.35,0.8275,7.28,0.5416
0,8.17,0.4011000000000001,7.32,0.6576
0,8.36,0.8103999999999999,7.55,1.0675
0,8.2,0.35999999999999993,7.54,0.8284
0,8.31,0.7539000000000001,7.36,0.6103999999999999
0,8.39,1.0779000000000003,8.28,0.6616
0,8.33,0.7811000000000001,8.38,0.9556000000000003
0,8.09,0.20189999999999997,7.21,0.4059000000000001
0,10.13,334.75309999999996,95.23,746857.9570999998
0,8.85,17.587500000000006,8.81,17.433899999999994
0,8.39,1.457899999999999,8.21,0.46589999999999987
0,8.3,0.9500000000000003,7.43,0.9850999999999998
0,92.28,698161.9215999991,9.32,282.01759999999996
0,8.32,0.8575999999999999,7.41,0.8218999999999999
0,8.25,0.6075,8.25,0.6075
0,8.27,0.6971000000000004,8.23,0.3371
0,8.57,1.3851000000000004,8.62,1.6356
0,8.28,0.7616000000000003,112.51,988487.1898999993
0,109.75,988058.6475,279.29,2194917.825899999
0,26.27,25756.597099999984,255.65,1840505.0875000006
0,327.41,2913175.781899999,813.48,7340556.789600001
0,236.77,1972022.6371000002,236.77,1972022.6371000002
0,552.11,4853463.3379000025,180.06,679129.6963999999
0,648.7,5689633.710000003,467.42,3411173.0236
0,622.48,5626171.0096,622.48,5626171.0096
0,352.07,2698728.885100001,352.07,2698728.885100001
0,808.43,7346518.585100003,239.06,1972053.5564000001
0,323.96,2917427.0583999986,50.44,98753.4064
0,261.73,2040050.5571,261.73,2040050.5571
0,624.19,5505860.513899996,1009.33,8981352.7211
0,314.21,2904073.6059000003,28.52,12115.969600000006
0,709.47,6496845.929100002,84.08,209862.1736000001
0,1036.84,8985939.234399999,81.53,437779.10909999977
0,511.73,4738785.277100001,133.16,1012795.3744000003
0,240.96,1970185.1383999998,466.23,4063635.2771000005
0,629.68,5079964.297600002,61.56,149962.60640000005
0,631.42,5616899.703599999,24.47,28325.5291
0,192.33,1426856.4811000002,227.25,1985557.0075
0,228.6,1979985.2800000003,228.6,1979985.2800000003
0,607.64,5630836.630399999,220.78,1957763.211599999
0,338.12,2817265.465599999,338.12,2817265.465599999
0,412.17,3347643.241099999,412.17,3347643.241099999
0,657.48,5698159.6696000025,823.38,7335286.975600003
0,586.92,5253298.173600001,713.74,6494336.492400003
0,816.29,7338169.665899996,1017.92,8967444.7936
0,408.06,3833555.836400001,211.54,1956570.8284
0,827.96,7329928.258400002,1110.13,9767732.593099996
0,811.73,7341484.477100002,1011.11,8977797.877899997
0,910.34,8171405.464400003,436.71,3820539.8659000015
0,1012.86,8975142.0004,712.22,6494198.531600001
0,1509.96,12720154.378400004,1217.42,10521905.463599997
0,782.01,6837219.2699,744.64,6512963.230400001
0,1288.45,10937767.587499999,1288.45,10937767.587499999
0,1010.62,8978790.455599999,1010.62,8978790.455599999
0,417.59,3828183.641899999,239.91,1636704.8218999996
0,1418.41,11991433.881899998,1229.96,10506601.178400004
0,1110.56,9766800.466400003,1110.56,9766800.466400003
0,1312.47,11278172.8891,1013.46,8976278.3284
0,1110.85,9766230.6675,1210.68,10534467.4176
0,811.98,7341058.039600001,811.98,7341058.039600001
0,1011.4,8977310.18,1011.4,8977310.18
0,1011.65,8976927.527500002,1011.64,8977199.250400001
0,1115.51,9757437.7699,1309.8,11284538.760000002
0,1210.34,10535213.944400003,1282.75,10887276.2875
0,810.06,7343913.3164,810.23,7343726.537099999
0,811.65,7341445.627500001,1568.27,12736001.377099996
0,1825.97,14671971.5491,1095.66,8872300.144400002
0,1619.23,13380331.577100005,1491.31,11942823.173900003
0,831.56,7315070.8664,831.56,7315070.8664
0,2014.87,15941116.153100004,1943.97,14371123.529099999
0,1715.08,14059441.213599995,1854.84,14566617.514400003
0,1123.88,9599520.145599999,1313.38,11275261.515599994
0,1117.31,9752746.513899999,709.65,6496498.427499998
0,1803.49,14357867.789899997,1802.7,13767067.55
0,1354.42,11330014.603600003,1412.56,12004866.6464
