,wild_mean,wild_var,mutant_mean,mutant_var
0,7.89,2.9579000000000004,7.77,2.6370999999999998
0,7.88,2.4455999999999998,7.88,2.4455999999999998
0,107.69,988465.5138999999,107.69,988465.5138999999
0,7.89,1.7579000000000002,7.46,0.7084
0,7.9,2.73,7.9,2.73
0,7.77,2.1571,7.77,2.1571
0,7.66,1.1244,7.64,1.0304
0,8.26,12.2924,8.26,12.2924
0,7.73,1.5971000000000002,7.46,1.2484
0,7.82,2.0876,7.72,1.9215999999999998
0,7.73,1.8171000000000006,7.56,1.5663999999999998
0,7.78,2.6516000000000006,7.78,2.6516000000000006
0,7.91,2.661900000000001,7.91,2.661900000000001
0,7.54,1.2684,7.3,0.59
0,7.84,2.0944000000000003,73.28,413961.6216
0,11.08,472.25360000000006,12.14,1039.1203999999996
0,8.57,2.0851,8.57,2.0851
0,25.24,26736.00240000001,7.73,2.9170999999999996
0,8.65,2.387500000000001,8.15,2.7475
0,175.51,1417638.2699000002,145.24,1113672.0024
0,108.39,988323.8778999995,108.39,988323.8778999995
0,8.69,2.2339,8.69,2.2339
0,57.62,236174.43560000014,108.64,988276.3104000005
0,108.63,988276.4931000001,107.69,988464.3538999999
0,108.54,988295.1283999999,308.4,2904964.08
0,108.99,988206.5899000001,112.16,988494.2943999998
0,11.05,460.6474999999998,8.24,3.082399999999999
0,73.58,414958.22359999997,73.58,414958.22359999997
0,135.56,1052149.3064,118.51,995797.8898999995
0,26.54,23686.028400000003,54.38,121745.6756
0,116.83,989487.2010999997,131.92,1028985.9536
0,121.46,993301.3684,121.46,993301.3684
0,421.35,3838388.1475000014,411.44,3831533.5264
0,111.27,988398.9770999999,108.4,988321.62
0,46.97,89916.18909999996,46.97,89916.18909999996
0,132.42,1039329.9236000004,132.42,1039329.9236000004
0,108.98,988207.9996000002,108.98,988207.9996000002
0,116.2,991393.7199999997,132.3,1020610.05
0,47.12,143863.36559999993,47.12,143863.36559999993
0,151.85,1084486.4075000004,108.81,988281.7139
0,214.66,1957592.5844,212.3,1956379.5100000002
0,106.98,898640.8596000001,39.62,84905.11560000002
0,10.58,269.7235999999999,10.58,269.7235999999999
0,8.77,2.3571000000000004,8.8,2.58
0,308.68,2904797.4576000012,183.43,1521911.0050999997
0,122.66,1004772.9643999999,26.72,15759.6616
0,8.8,2.12,8.76,1.7424000000000002
0,109.04,988200.1583999998,108.96,988212.9184000001
0,8.92,4.7936000000000005,7.83,1.7811000000000001
0,59.05,249806.08749999988,108.49,988307.5098999996
0,37.0,78573.06,37.0,78573.06
0,38.61,88946.15790000008,7.65,3.307500000000001
0,8.77,4.697099999999999,13.86,1270.8004000000003
0,8.74,5.192399999999999,99.07,692417.8051000003
0,87.87,525511.1930999999,87.87,525511.1930999999
0,183.42,1197890.6436,494.93,3926320.2451000004
0,386.7,2972066.610000001,220.61,1142630.1378999997
0,766.37,6336187.733100001,350.14,1651228.4403999993
0,212.72,1199225.4616000005,9.06,2.5164
0,767.1,5680190.79,675.24,4821930.1824
0,838.71,6828416.105900002,747.52,6051951.3496
0,997.45,7832665.0875,8.57,1.5851000000000004
0,385.42,3014609.0435999995,385.42,3014609.0435999995
0,468.86,3991484.0204,1239.24,7492975.682399999
0,865.14,4857869.2604,953.92,5297377.2936
0,897.58,5171416.8236,1096.28,6305932.0416
0,1387.09,7659525.0019,1414.65,8464196.007499998
0,961.16,5875745.174400001,1145.62,7490740.195599999
0,755.79,3426639.4858999997,1033.69,5780450.893900001
0,1150.23,6148828.057100001,1150.23,6148828.057100001
0,1036.46,6876218.488400003,558.13,3227345.1131
0,1215.84,7527654.254399999,1004.34,5583267.004400001
0,1341.59,7776204.441899998,1470.92,9307710.0336
0,981.39,5055742.7179,768.16,5194635.134400001
0,1089.98,5634437.339600002,731.09,3098460.561899999
0,1187.64,7903647.690399999,2512.27,18688766.837100003
0,2216.17,17090439.721100003,2216.17,17090439.721100003
0,3206.75,21364379.5075,3206.75,21364379.5075
0,2453.57,18098740.365099996,2728.62,19570096.0756
0,2579.89,18711848.077900004,2393.36,17317911.0504
0,2920.99,20473346.2299,2920.99,20473346.2299
0,1740.93,13991963.425099993,1912.3,15344088.63
0,2209.25,17119330.5475,1908.57,15245685.6051
0,1709.33,14078296.1411,1812.47,14715162.429100001
0,2109.95,16548256.687499998,2510.81,18696015.253900003
